,Groom fullname,Groom birth date,Bride fullname,Bride birth date,Wedding date,Registry office number
680,Иванов Иван Макарович,10-03-1998,Григорьева Ксения Данииловна,28-09-1990,13-10-2018,68
681,Марков Максим Александрович,16-02-1985,Богомолова Лидия Вячеславовна,17-06-1993,18-01-2021,1859
682,Воронин Савелий Иванович,09-11-1985,Алексеева Арина Матвеевна,14-09-1994,27-03-2019,1785
683,Крючков Алексей Васильевич,23-10-1993,Зайцева Виктория Никитична,11-09-1992,16-02-2021,1578
684,Лебедев Тимур Максимович,24-09-1997,Кононова Алина Георгиевна,05-10-1993,21-06-2018,1092
685,Воронин Савелий Иванович,07-11-1987,Козлова Мария Алексеевна,24-03-1999,12-11-2019,274
686,Жуков Андрей Петрович,20-06-1997,Петухова Алиса Алексеевна,30-11-1996,18-09-2020,1161
687,Муравьев Тимур Андреевич,04-07-1985,Пахомова Майя Никитична,21-03-1981,16-06-2020,1535
688,Васильев Павел Артёмович,27-02-1994,Пахомова Майя Никитична,20-12-1993,22-09-2021,1482
689,Аникин Фёдор Степанович,12-03-1986,Николаева Алиса Григорьевна,23-01-1997,02-02-2022,31
690,Давыдов Иван Матвеевич,23-01-1994,Львова Дарина Марковна,25-11-1984,27-08-2021,263
691,Егоров Максим Даниилович,04-09-1985,Лобанова Полина Андреевна,09-08-1995,19-03-2021,1395
692,Муравьев Тимур Андреевич,15-03-1986,Кузнецова Ксения Вячеславовна,02-12-1981,04-11-2022,402
693,Фомин Лев Александрович,06-05-1996,Смирнова Стефания Всеволодовна,30-01-1984,09-11-2021,604
694,Власов Андрей Семёнович,13-12-1985,Николаева Алиса Григорьевна,28-02-1986,29-04-2019,682
695,Соловьев Илья Денисович,23-12-1984,Вавилова Маргарита Никитична,04-05-1988,13-11-2020,1832
696,Князев Марк Вадимович,10-08-1990,Добрынина Милана Данииловна,15-09-1997,20-11-2023,1826
697,Белов Евгений Артёмович,08-10-1994,Крылова Елизавета Владиславовна,16-06-1996,09-10-2021,1462
698,Филатов Лука Андреевич,20-04-1988,Лукина Арина Кирилловна,21-11-1981,15-10-2020,308
699,Смирнов Матвей Максимович,18-07-1983,Зайцева Виктория Никитична,24-02-1984,07-03-2020,1666
700,Сергеев Андрей Иванович,18-08-1989,Антипова София Игоревна,20-06-1989,25-10-2023,1376
701,Горшков Егор Артёмович,08-07-1994,Андреева Варвара Арсентьевна,13-05-1982,25-03-2018,112
702,Кононов Виктор Максимович,20-12-1987,Кузнецова Ксения Вячеславовна,04-07-1994,09-08-2020,469
703,Воробьев Савва Павлович,13-04-1989,Бабушкина Амина Давидовна,01-05-1997,06-03-2018,1134
704,Пантелеев Максим Алексеевич,29-09-1992,Ершова София Максимовна,15-05-1992,26-02-2020,843
705,Беляков Матвей Егорович,11-09-1985,Крылова Елизавета Владиславовна,22-01-1999,29-10-2023,1943
706,Корнилов Олег Вадимович,19-08-1992,Хромова Варвара Леоновна,07-07-1992,28-12-2019,1942
707,Смирнов Дмитрий Григорьевич,10-08-1981,Кудряшова Полина Алиевна,10-05-1983,04-05-2018,1098
708,Кочетков Андрей Леонидович,26-07-1994,Архипова Варвара Макаровна,22-07-1985,20-11-2020,1897
709,Сергеев Марк Алиевич,17-04-1996,Петухова Алиса Алексеевна,24-10-1981,05-12-2020,279
710,Князев Марк Вадимович,10-10-1998,Морозова Ева Данииловна,07-07-1994,04-08-2020,407
711,Новиков Андрей Денисович,21-08-1992,Петрова Аделина Данииловна,09-05-1987,16-03-2020,1232
712,Кочетков Андрей Леонидович,14-03-1989,Васильева Анна Сергеевна,20-01-1999,13-02-2019,797
713,Аникин Фёдор Степанович,24-05-1985,Алексеева Арина Матвеевна,11-11-1983,26-05-2021,982
714,Сергеев Андрей Иванович,10-07-1988,Петухова Алиса Алексеевна,13-04-1987,20-06-2023,636
715,Елисеев Денис Никитич,22-01-1997,Степанова Екатерина Владимировна,21-05-1996,08-10-2021,1576
716,Елисеев Денис Никитич,29-04-1986,Вишневская Алисия Андреевна,25-05-1986,17-10-2023,518
717,Хромов Кирилл Александрович,31-07-1982,Львова Дарина Марковна,09-02-1996,21-07-2019,653
718,Молчанов Иван Максимович,14-08-1987,Рябова Елизавета Владимировна,18-09-1980,12-10-2018,545
719,Молчанов Иван Максимович,23-07-1992,Петрова Юлия Никитична,20-08-1989,10-03-2019,592
720,Ильин Матвей Максимович,09-01-1981,Смирнова Стефания Всеволодовна,18-10-1997,08-10-2019,372
721,Винокуров Кирилл Алиевич,10-05-1999,Алексеева Ульяна Тимофеевна,12-11-1981,03-10-2019,6
722,Калачев Всеволод Леонидович,05-01-1994,Дубова Ксения Алексеевна,30-06-1996,13-04-2022,1844
723,Булгаков Иван Владимирович,01-02-1987,Михеева Аделина Елисеевна,10-09-1990,29-12-2022,122
724,Ширяев Кирилл Ильич,22-11-1995,Пахомова Майя Никитична,08-02-1985,28-06-2023,968
725,Круглов Роман Максимович,27-04-1994,Зайцева Виктория Никитична,06-01-1997,11-06-2022,1457
726,Шестаков Константин Степанович,27-11-1987,Кочеткова Полина Робертовна,23-07-1985,01-03-2023,984
727,Марков Максим Александрович,19-05-1996,Колосова Виктория Дмитриевна,23-01-1984,06-09-2018,1481
728,Колесов Адам Петрович,26-03-1984,Лебедева Мария Егоровна,22-01-1999,24-01-2018,1128
729,Винокуров Кирилл Алиевич,27-10-1992,Петровская Амира Тимофеевна,26-08-1982,22-11-2022,1012
730,Васильев Павел Артёмович,10-06-1996,Головина Анисия Михайловна,02-12-1996,01-05-2021,228
731,Белоусов Фёдор Даниилович,08-07-1988,Ильина Вероника Олеговна,12-06-1984,04-09-2021,1413
732,Корнилов Олег Вадимович,17-10-1997,Кочеткова Полина Робертовна,26-02-1988,24-06-2018,702
733,Корнилов Олег Вадимович,16-08-1985,Зайцева Виктория Никитична,06-09-1987,14-09-2018,423
734,Овчинников Владимир Алексеевич,25-04-1987,Козлова Мария Алексеевна,24-03-1993,05-08-2020,69
735,Константинов Артемий Викторович,29-05-1998,Козлова Ясмина Михайловна,08-04-1995,26-01-2019,1474
736,Степанов Андрей Григорьевич,12-01-1987,Смирнова Варвара Борисовна,17-03-1986,21-12-2019,192
737,Крючков Алексей Васильевич,13-05-1989,Зайцева Вероника Саввична,10-12-1990,24-01-2020,641
738,Смирнов Дамир Даниилович,28-02-1992,Иванова Дарья Сергеевна,15-08-1995,08-10-2020,391
739,Константинов Артемий Викторович,23-08-1981,Архипова Варвара Макаровна,19-02-1995,13-01-2018,705
740,Жуков Андрей Петрович,06-01-1987,Добрынина Милана Данииловна,08-07-1990,18-07-2022,892
741,Васильев Павел Артёмович,25-06-1993,Колосова Виктория Дмитриевна,21-02-1985,27-09-2023,392
